tramite_tipo,tramite_fecha,fecha_inscripcion_inicial,registro_seccional_codigo,registro_seccional_descripcion,registro_seccional_provincia,automotor_origen,automotor_anio_modelo,automotor_tipo_codigo,automotor_tipo_descripcion,automotor_marca_codigo,automotor_marca_descripcion,automotor_modelo_codigo,automotor_modelo_descripcion,automotor_uso_codigo,automotor_uso_descripcion,titular_tipo_persona,titular_domicilio_localidad,titular_domicilio_provincia,titular_genero,titular_anio_nacimiento,titular_pais_nacimiento,titular_porcentaje_titularidad,titular_domicilio_provincia_id,titular_pais_nacimiento_id
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-19,2009-01-20,01211,QUILMES Nº 6,Buenos Aires,Nacional,2009,22,FURGON VID.C/ASIENTOS,37,RENAULT,UT,KANGOO GRAND CONFORT 1.5 DCI 2P,1,Privado,Física,QUILMES,BUENOS AIRES,Masculino,1985,PARAGUAY,100,06,PRY
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-19,2011-08-29,01211,QUILMES Nº 6,Buenos Aires,Nacional,2011,17,SEDAN 5 PTAS,08,CHEVROLET,DG,CLASSIC WAGON LS AA+DIR 1.4N,1,Privado,Física,SAN FRANCISCO SOLANO,BUENOS AIRES,No identificado,1991,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-22,2015-04-08,01211,QUILMES Nº 6,Buenos Aires,Protocolo 21,2015,05,SEDAN 5 PUERTAS,136,VOLKSWAGEN,413,GOL TREND 1.6,1,Privado,Física,QUILMES,BUENOS AIRES,Masculino,1958,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-29,2013-03-22,01211,QUILMES Nº 6,Buenos Aires,Nacional,2013,12,SEDAN 4 PTAS,08,CHEVROLET,DR,CLASSIC 4P LT SPIRIT PACK 1.4N,1,Privado,Física,VILLA LA FLORIDA,BUENOS AIRES,No identificado,1998,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-29,2013-05-20,01211,QUILMES Nº 6,Buenos Aires,Importado,2013,02,SEDAN 4 PUERTAS,136,VOLKSWAGEN,369,VOLKSWAGEN VENTO 2.0TDI,1,Privado,Física,QUILMES OESTE,BUENOS AIRES,Femenino,1989,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-30,2013-05-29,01211,QUILMES Nº 6,Buenos Aires,Protocolo 21,2013,22,SEDAN 3 PUERTAS,136,VOLKSWAGEN,495,GOL TREND 1.6 GP,1,Privado,Física,SAN FRANCISCO SOLANO,BUENOS AIRES,Femenino,1995,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-31,2015-12-10,01211,QUILMES Nº 6,Buenos Aires,Nacional,2015,17,SEDAN 5 PUERTAS,08,CHEVROLET,DT,AGILE LS 5P 1.4N,1,Privado,Física,QUILMES,BUENOS AIRES,Masculino,1983,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-02,2020-05-05,01214,ITUZAINGO Nº 1 (EX. MORON Nº 8),Buenos Aires,Protocolo 21,2020,02,SEDAN 4 PUERTAS,024,CHEVROLET,760,ONIX PLUS 1.4 MT JOY,1,Privado,Física,ITUZAINGÓ,BUENOS AIRES,Masculino,1979,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-08,2010-01-07,01214,ITUZAINGO Nº 1 (EX. MORON Nº 8),Buenos Aires,Protocolo 21,2010,04,RURAL 5 PUERTAS,047,FORD,596,ECOSPORT 1.6 L 4X2 XLS,1,Privado,Física,ITUZAINGO,BUENOS AIRES,Masculino,1977,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-08,2002-02-01,01214,ITUZAINGO Nº 1 (EX. MORON Nº 8),Buenos Aires,Nacional,2002,18,SEDAN 3 PUERTAS,08,CHEVROLET,78,CORSA GL 1.6 MPFI 3P (AA+DP),1,Privado,Física,ITUZAINGO,BUENOS AIRES,Femenino,1991,ARGENTINA,100,06,ARG
COMUNICACIÓN DE RECUPERO,2021-03-09,2007-04-30,01214,ITUZAINGO Nº 1 (EX. MORON Nº 8),Buenos Aires,Protocolo 21,2007,22,SEDAN 3 PUERTAS,127,SUZUKI,706,FUN 1.4,1,Privado,Física,CASTELAR,BUENOS AIRES,Masculino,1962,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-16,2014-08-11,01214,ITUZAINGO Nº 1 (EX. MORON Nº 8),Buenos Aires,Protocolo 21,2014,05,SEDAN 5 PUERTAS,024,CHEVROLET,617,ONIX 1.4 N LTZ,1,Privado,Física,ITUZAINGO,BUENOS AIRES,Masculino,1988,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-17,2015-01-27,01214,ITUZAINGO Nº 1 (EX. MORON Nº 8),Buenos Aires,Nacional,2015,22,FURGON,34,PEUGEOT,KG,PARTNER CONFORT 1.6 HDI,1,Privado,Física,ITUZAINGO,BUENOS AIRES,No identificado,1988,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-17,2013-07-23,01214,ITUZAINGO Nº 1 (EX. MORON Nº 8),Buenos Aires,Nacional,2013,17,SEDAN 5 PUERTAS,34,PEUGEOT,KS,PARTNER PATAGONICA 1.6N VTC,1,Privado,Física,ITUZAINGO,BUENOS AIRES,No identificado,1981,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-18,1999-12-21,01214,ITUZAINGO Nº 1 (EX. MORON Nº 8),Buenos Aires,Importado,1998,04,RURAL 5 PUERTAS,104,PEUGEOT,074,306 XR,1,Privado,Física,MORÓN,BUENOS AIRES,Femenino,1999,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-19,1997-03-25,01214,ITUZAINGO Nº 1 (EX. MORON Nº 8),Buenos Aires,Nacional,1995,12,SEDAN 4 PTAS,34,PEUGEOT,06,504XSDTCADA,1,Privado,Física,EL PALOMAR-MORON,BUENOS AIRES,No identificado,1946,No identificado,100,06,
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-19,2017-08-28,01214,ITUZAINGO Nº 1 (EX. MORON Nº 8),Buenos Aires,Protocolo 21,2017,05,SEDAN 5 PUERTAS,047,FORD,A41,FIESTA 1.6L S,1,Privado,Física,ITUZAINGO,BUENOS AIRES,Masculino,1986,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-19,2005-09-02,01214,ITUZAINGO Nº 1 (EX. MORON Nº 8),Buenos Aires,Protocolo 21,2005,04,RURAL 5 PTAS,047,FORD,595,ECOSPORT 2.0 L 4X2 XLT,1,Privado,Física,ITUZAINGO,BUENOS AIRES,Masculino,1980,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-31,2017-09-01,01214,ITUZAINGO Nº 1 (EX. MORON Nº 8),Buenos Aires,Importado,2017,04,RURAL 5 PUERTAS,024,CHEVROLET,630,CHEVROLET TRACKER FWD LTZ,1,Privado,Física,ITUZANGO,BUENOS AIRES,No identificado,1974,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-05,2013-07-04,01215,SAN ISIDRO Nº 08,Buenos Aires,Nacional,2013,20,PICK-UP,19,FORD,WP,RANGER2 DC 4X2 XLS 3.2L D,1,Privado,Física,BECCAR,BUENOS AIRES,No identificado,1982,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-09,2014-11-12,01215,SAN ISIDRO Nº 08,Buenos Aires,Importado,2014,02,SEDAN 4 PUERTAS,136,VOLKSWAGEN,335,BORA 1.8T,1,Privado,Física,VILLA ADELINA,BUENOS AIRES,Masculino,1995,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-02,2007-07-04,01216,QUILMES Nº 7,Buenos Aires,Protocolo 21,2007,30,FURGONETA,044,FIAT,591,FIORINO FIRE 1242 MPI 8V,1,Privado,Jurídica,QUILMES,BUENOS AIRES,No aplica,2008,No aplica,100,06,
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-10,2003-04-01,01216,QUILMES Nº 7,Buenos Aires,Protocolo 21,2003,05,SEDAN 5 PTAS,092,MERCEDES BENZ,650,A160 CLASSIC,1,Privado,Física,QUILMES,BUENOS AIRES,Femenino,1977,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-11,2010-04-13,01216,QUILMES Nº 7,Buenos Aires,Protocolo 21,2010,22,SEDAN 3 PUERTAS,136,VOLKSWAGEN,348,FOX 1.6,1,Privado,Física,QUILMES,BUENOS AIRES,Masculino,1977,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-22,2020-06-03,01216,QUILMES Nº 7,Buenos Aires,Protocolo 21,2020,05,SEDAN 5 PUERTAS,130,TOYOTA,912,ETIOS XLS 1.5 6M/T,1,Privado,Física,QUILMES,BUENOS AIRES,Femenino,1985,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-05,2013-05-27,01217,RAMALLO,Buenos Aires,Nacional,2013,17,SEDAN 5 PUERTAS,08,CHEVROLET,DM,AGILE 5P LT SPIRIT 1.4,1,Privado,Física,VILLA GENERAL SAVIO,BUENOS AIRES,Masculino,1992,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-19,2012-07-26,01217,RAMALLO,Buenos Aires,Protocolo 21,2012,22,SEDAN 3 PTAS,136,VOLKSWAGEN,463,GOL 1.4 L,1,Privado,Física,PEREZ MILLAN,BUENOS AIRES,No identificado,1959,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-04,2018-02-15,01218,MORON Nº 04 (EX. MORON Nº 9),Buenos Aires,Nacional,2018,17,SEDAN 5 PUERTAS,80,HONDA,11,HR-V EXL CVT,1,Privado,Física,CASTELAR,BUENOS AIRES,Masculino,1981,ARGENTINA,50,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-05,2018-01-09,01218,MORON Nº 04 (EX. MORON Nº 9),Buenos Aires,Protocolo 21,2018,05,SEDAN 5 PUERTAS,024,CHEVROLET,591,SPIN 1.8 N 7P LTZ M/T,1,Privado,Física,CASTELAR,BUENOS AIRES,No identificado,1972,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-08,2017-06-15,01218,MORON Nº 04 (EX. MORON Nº 9),Buenos Aires,Importado,2017,04,RURAL 5 PUERTAS,058,HYUNDAI,447,CRETA,1,Privado,Física,CASTELAR,BUENOS AIRES,Masculino,1973,ARGENTINA,50,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-08,2015-10-05,01218,MORON Nº 04 (EX. MORON Nº 9),Buenos Aires,Nacional,2015,12,SEDAN 4 PUERTAS,08,CHEVROLET,DX,CLASSIC 4 P LS ABS+AIRBAG 1.4N,1,Privado,Física,CASTELAR,BUENOS AIRES,Masculino,1977,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-09,2008-03-06,01218,MORON Nº 04 (EX. MORON Nº 9),Buenos Aires,Nacional,2008,20,PICK-UP,19,FORD,TU,RANGER DC 4X2 XL PLUS 3.0 D,1,Privado,Física,CASTELAR,BUENOS AIRES,No identificado,1988,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-10,1999-06-04,01218,MORON Nº 04 (EX. MORON Nº 9),Buenos Aires,Nacional,1999,18,SEDAN 3 PTAS,53,VOLKSWAGEN,27,GOL MI,1,Privado,Física,CASTELAR,BUENOS AIRES,Femenino,1945,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-12,2012-11-16,01218,MORON Nº 04 (EX. MORON Nº 9),Buenos Aires,Nacional,2012,12,SEDAN 4 PTAS,17,FIAT,AS,SIENA FIRE 4P 1.4MPI 8V HP BZ,1,Privado,Física,MORÓN,BUENOS AIRES,No identificado,1982,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-15,2018-10-03,01218,MORON Nº 04 (EX. MORON Nº 9),Buenos Aires,Nacional,2018,20,PICK-UP,19,FORD,ZN,RANGER DC 4X4 XLT AT 3.2L D,1,Privado,Física,CASTELAR,BUENOS AIRES,Masculino,1960,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-15,2010-02-12,01218,MORON Nº 04 (EX. MORON Nº 9),Buenos Aires,Nacional,2010,12,SEDAN 4 PTAS,37,RENAULT,VK,SYMBOL CONFORT 1.6 16V,1,Privado,Física,MORON,BUENOS AIRES,Femenino,1976,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-16,2008-12-01,01218,MORON Nº 04 (EX. MORON Nº 9),Buenos Aires,Protocolo 21,2008,05,SEDAN 5 PTAS,127,SUZUKI,706,FUN 1.4,1,Privado,Física,MORÓN,BUENOS AIRES,Femenino,1984,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-31,2014-03-20,01218,MORON Nº 04 (EX. MORON Nº 9),Buenos Aires,Nacional,2014,20,PICK-UP,19,FORD,WR,RANGER2 DC 4X2 XLT 3.2L D,1,Privado,Física,CASTELAR,BUENOS AIRES,No identificado,1986,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-02,2009-01-05,01219,LA PLATA Nº 09,Buenos Aires,Nacional,2009,17,SEDAN 5 PTAS,53,VOLKSWAGEN,LX,SURAN,1,Privado,Física,LA PLATA,BUENOS AIRES,Masculino,1947,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-09,2001-04-11,01219,LA PLATA Nº 09,Buenos Aires,Nacional,2001,18,SEDAN 3 PTAS,34,PEUGEOT,17,206XRN3,1,Privado,Física,LA PLATA,BUENOS AIRES,Masculino,1981,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-10,2013-07-15,01219,LA PLATA Nº 09,Buenos Aires,Nacional,2013,18,SEDAN 3 PUERTAS,37,RENAULT,YG,CLIO MIO 3P AUTHENTIQUE PACK LOOK,1,Privado,Física,LA PLATA,BUENOS AIRES,Masculino,1980,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-19,1995-03-28,01219,LA PLATA Nº 09,Buenos Aires,Importado,1995,22,SEDAN 3 PUERTAS,047,FORD,069,ESCORT 2.0I XR3,1,Privado,Física,LA PLATA,BUENOS AIRES,Masculino,1967,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-22,2012-01-10,01219,LA PLATA Nº 09,Buenos Aires,Importado,2012,02,SEDAN 4 PTAS,011,AUDI,168,A4 2.0T FSI,1,Privado,Física,LA PLATA,BUENOS AIRES,Masculino,1970,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-01,2005-04-19,01220,AVELLANEDA Nº 6,Buenos Aires,Protocolo 21,2005,22,SEDAN 3 PTAS,136,VOLKSWAGEN,274,GOL 1.6,1,Privado,Física,WILDE,BUENOS AIRES,Masculino,1983,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-05,2015-10-09,01220,AVELLANEDA Nº 6,Buenos Aires,Nacional,2015,20,PICK-UP,68,TOYOTA,82,HILUX 4X4 C/D SRV 3.0 TDI 5AT CUERO - A4,1,Privado,Física,SARANDI,BUENOS AIRES,No identificado,1950,ARGENTINA,50,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-16,2015-01-05,01220,AVELLANEDA Nº 6,Buenos Aires,Protocolo 21,2015,30,FURGONETA,044,FIAT,810,NUEVO FIORINO 1.4 8V,1,Privado,Física,SARANDI,BUENOS AIRES,Femenino,2001,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-19,2008-08-29,01220,AVELLANEDA Nº 6,Buenos Aires,Importado,2008,10,TODO TERRENO,024,CHEVROLET,437,CAPTIVA 2.0 DIESEL LT MANUAL,1,Privado,Física,AVELLANEDA,BUENOS AIRES,No identificado,1971,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-23,2012-07-10,01220,AVELLANEDA Nº 6,Buenos Aires,Protocolo 21,2012,22,SEDAN 3 PTAS,047,FORD,815,KA FLY VIRAL 1.0L,1,Privado,Física,WILDE,BUENOS AIRES,No identificado,1992,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-23,2009-04-08,01220,AVELLANEDA Nº 6,Buenos Aires,Nacional,2009,17,SEDAN 5 PTAS,34,PEUGEOT,JW,206 GENERATION,1,Privado,Física,SARANDI,BUENOS AIRES,Masculino,1994,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-26,2019-08-30,01220,AVELLANEDA Nº 6,Buenos Aires,Protocolo 21,2019,05,SEDAN 5 PUERTAS,047,FORD,C11,KA SE 1.5L AT,1,Privado,Física,WILDE,BUENOS AIRES,Femenino,1961,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-30,2013-06-28,01220,AVELLANEDA Nº 6,Buenos Aires,Nacional,2013,17,SEDAN 5 PUERTAS,37,RENAULT,UW,KANGOO SPORTWAY 1.6 ABCP 2P,1,Privado,Física,SARANDI,BUENOS AIRES,No identificado,1990,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-11,2020-01-22,01221,PILAR Nº 2,Buenos Aires,Nacional,2020,20,PICK-UP,53,VOLKSWAGEN,6Y,AMAROK DC V6 EXTREME 3.0L TDI 4X4 A,1,Privado,Física,PILAR,BUENOS AIRES,Masculino,1979,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-30,2015-04-09,01221,PILAR Nº 2,Buenos Aires,Protocolo 21,2015,05,SEDAN 5 PUERTAS,024,CHEVROLET,657,CELTA ADVANTAGE AA+DIR,1,Privado,Física,PILAR,BUENOS AIRES,Masculino,1981,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-10,2017-08-02,01222,BAHIA BLANCA Nº 6,Buenos Aires,Protocolo 21,2017,05,SEDAN 5 PUERTAS,112,RENAULT,A60,NUEVO SANDERO AUTHENTIQUE,1,Privado,Física,BAHÍA BLANCA,BUENOS AIRES,Femenino,1975,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-12,2011-04-20,01223,EZEIZA Nº 1 (EX. ESTEBAN ECHEVERRIA NO 4),Buenos Aires,Nacional,2011,22,FURGON,37,RENAULT,VZ,KANGOO CONFORT 1.5 DCICD DA SVT 1P 600 KG,1,Privado,Física,TEMPERLEY,BUENOS AIRES,Masculino,1982,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-16,2009-12-29,01223,EZEIZA Nº 1 (EX. ESTEBAN ECHEVERRIA NO 4),Buenos Aires,Nacional,2009,17,SEDAN 5 PTAS,35,VOLKSWAGEN,ME,FOX 1.6 5P  70A,1,Privado,Física,LA UNION,BUENOS AIRES,Femenino,1995,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-22,2000-08-11,01223,EZEIZA Nº 1 (EX. ESTEBAN ECHEVERRIA NO 4),Buenos Aires,Nacional,2000,18,SEDAN 3 PTAS,53,VOLKSWAGEN,46,GOL 1.9 SD,1,Privado,Física,EZEIZA,BUENOS AIRES,No identificado,1987,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-25,2004-08-30,01223,EZEIZA Nº 1 (EX. ESTEBAN ECHEVERRIA NO 4),Buenos Aires,Importado,2004,22,SEDAN 3 PUERTAS,112,RENAULT,517,CLIO AUTHENTIQUE 1.5 DCI,1,Privado,Física,EZEIZA,BUENOS AIRES,No identificado,1984,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-26,2016-04-25,01223,EZEIZA Nº 1 (EX. ESTEBAN ECHEVERRIA NO 4),Buenos Aires,Nacional,2016,17,SEDAN 5 PUERTAS,34,PEUGEOT,MA,207 COMPACT ALLURE 1.4 N 5P,1,Privado,Física,EZEIZA,BUENOS AIRES,Femenino,1966,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-29,2018-05-04,01223,EZEIZA Nº 1 (EX. ESTEBAN ECHEVERRIA NO 4),Buenos Aires,Importado,2018,02,SEDAN 4 PUERTAS,136,VOLKSWAGEN,604,VOLKSWAGEN VENTO 1.4TSI BM TECH,1,Privado,Física,EZEIZA,BUENOS AIRES,Masculino,1986,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-30,2008-05-15,01223,EZEIZA Nº 1 (EX. ESTEBAN ECHEVERRIA NO 4),Buenos Aires,Nacional,2008,12,SEDAN 4 PTAS,34,PEUGEOT,ES,PARTNER PATAGONICA 1.9 D,1,Privado,Física,EZEIZA,BUENOS AIRES,No identificado,1969,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-03,2018-10-29,01224,MERLO Nº 3,Buenos Aires,Protocolo 21,2018,05,SEDAN 5 PUERTAS,044,FIAT,849,MOBI 1.0 8V EASY,1,Privado,Física,CIUDAD DE SAN ANTONIO DE PADUA,BUENOS AIRES,Masculino,1944,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-04,2008-07-15,01224,MERLO Nº 3,Buenos Aires,Protocolo 21,2008,22,SEDAN 3 PTAS,136,VOLKSWAGEN,274,GOL 1.6,1,Privado,Física,SAN ANTONIO DE PADUA,BUENOS AIRES,Femenino,1993,ARGENTINA,50,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-18,2001-02-23,01224,MERLO Nº 3,Buenos Aires,Nacional,2001,17,SEDAN 5 PTAS,34,PEUGEOT,25,206XRD5PK,1,Privado,Física,MERLO,BUENOS AIRES,No identificado,1961,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-18,2005-02-02,01224,MERLO Nº 3,Buenos Aires,Protocolo 21,2005,05,SEDAN 5 PTAS,127,SUZUKI,706,FUN 1.4,1,Privado,Física,PADUA,BUENOS AIRES,Femenino,1944,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-22,2013-09-13,01224,MERLO Nº 3,Buenos Aires,Nacional,2013,17,SEDAN 5 PUERTAS,53,VOLKSWAGEN,VD,SURAN 1.6L 5D 734,1,Privado,Física,S.A DE PADUA,BUENOS AIRES,Masculino,1972,ARGENTINA,50,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-29,1999-01-12,01224,MERLO Nº 3,Buenos Aires,Protocolo 21,1999,05,SEDAN 5 PTAS,136,VOLKSWAGEN,202,GOL GL 1.6 MI,1,Privado,Física,CIUDAD DE SAN ANTONIO DE PADUA,BUENOS AIRES,No identificado,1994,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-29,2010-04-21,01224,MERLO Nº 3,Buenos Aires,Importado,2010,02,SEDAN 4 PTAS,136,VOLKSWAGEN,282,BORA TDI,1,Privado,Física,CIUDAD EVITA,BUENOS AIRES,Femenino,1983,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-31,2018-10-01,01224,MERLO Nº 3,Buenos Aires,Importado,2018,04,RURAL 5 PUERTAS,G89,CHERY,058,TIGGO 2 1.5 COMFORT MT,1,Privado,Física,SAN ANTONIO DE PADUA,BUENOS AIRES,Femenino,1975,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-31,2009-07-24,01224,MERLO Nº 3,Buenos Aires,Protocolo 21,2009,05,SEDAN 5 PTAS,136,VOLKSWAGEN,413,GOL TREND 1.6,1,Privado,Física,S.A . DE PADUA,BUENOS AIRES,Femenino,1977,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-08,1998-11-23,01225,SAN MARTIN Nº 7,Buenos Aires,Nacional,1998,17,SEDAN 5 PUERTAS,34,PEUGEOT,54,306XR16V5P,1,Privado,Física,BILLINGHURST,BUENOS AIRES,No identificado,1994,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-09,1989-08-01,01225,SAN MARTIN Nº 7,Buenos Aires,Nacional,1989,17,SEDAN 5 PTAS,37,RENAULT,58,RENAULT 11 TXE,1,Privado,Física,SAN MARTIN,BUENOS AIRES,Femenino,1979,PARAGUAY,100,06,PRY
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-10,2004-09-06,01225,SAN MARTIN Nº 7,Buenos Aires,Protocolo 21,2004,22,SEDAN 3 PUERTAS,044,FIAT,596,PALIO HLX 1.8 MPI 8V,1,Privado,Física,BILLINGHURST,BUENOS AIRES,No identificado,1986,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-15,2000-01-03,01225,SAN MARTIN Nº 7,Buenos Aires,Nacional,2000,18,SEDAN 3 PTAS,53,VOLKSWAGEN,34,GOL 1.OL MI PLUS,1,Privado,Física,LOMA HERMOSA,BUENOS AIRES,No identificado,1995,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-16,1997-03-24,01225,SAN MARTIN Nº 7,Buenos Aires,Nacional,1997,11,SEDAN 2 PTAS,17,FIAT,14,UNO S (1.4/CARB/3P),1,Privado,Física,BILLINGHURST,BUENOS AIRES,Femenino,1994,ARGENTINA,100,06,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-22,2013-03-05,01225,SAN MARTIN Nº 7,Buenos Aires,Importado,2013,02,SEDAN 4 PTAS,136,VOLKSWAGEN,285,BORA 2.0,1,Privado,Física,SAN MARTÍN,BUENOS AIRES,No identificado,1997,ARGENTINA,100,06,ARG
