"tramite_tipo","tramite_fecha","fecha_inscripcion_inicial","registro_seccional_codigo","registro_seccional_descripcion","registro_seccional_provincia","automotor_origen","automotor_anio_modelo","automotor_tipo_codigo","automotor_tipo_descripcion","automotor_marca_codigo","automotor_marca_descripcion","automotor_modelo_codigo","automotor_modelo_descripcion","automotor_uso_codigo","automotor_uso_descripcion","titular_tipo_persona","titular_domicilio_localidad","titular_domicilio_provincia","titular_genero","titular_anio_nacimiento","titular_pais_nacimiento","titular_porcentaje_titularidad","titular_domicilio_provincia_id","titular_pais_nacimiento_id"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-01-12","2015-06-03",1146,"MERLO Nº 2","Buenos Aires","Nacional","2015","12","SEDAN 4 PUERTAS","08","CHEVROLET","DX","CLASSIC 4 P LS ABS+AIRBAG 1.4N","1","Privado","Física","MERLO","BUENOS AIRES","No identificado","1989","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-01-13","1998-10-23",1146,"MERLO Nº 2","Buenos Aires","Protocolo 21","1998","05","SEDAN 5 PTAS","024","CHEVROLET","103","CORSA GL 1.6 MPFI","1","Privado","Física","MERLO","BUENOS AIRES","No identificado","1975","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-01-13","2000-06-07",1146,"MERLO Nº 2","Buenos Aires","Nacional","2000","17","SEDAN 5 PTAS","17","FIAT","24","PALIO EL 5P","1","Privado","Física","MERLO","BUENOS AIRES","Masculino","1965","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-01-14","2005-10-26",1146,"MERLO Nº 2","Buenos Aires","Protocolo 21","2005","02","SEDAN 4 PTAS","044","FIAT","600","SIENA FIRE 1242 MPI 16V","1","Privado","Física","PQUE SAN MARTIN-MERLO","BUENOS AIRES","No identificado","1952","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-01-14","2018-01-17",1146,"MERLO Nº 2","Buenos Aires","Protocolo 21","2018","05","SEDAN 5 PUERTAS","024","CHEVROLET","616","ONIX 1.4 N LT","1","Privado","Física","CIUDAD DE LIBERTAD","BUENOS AIRES","Femenino","1982","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-01-18","2005-04-07",1146,"MERLO Nº 2","Buenos Aires","Protocolo 21","2005","22","SEDAN 3 PTAS","136","VOLKSWAGEN","274","GOL 1.6","1","Privado","Física","CIUDAD DE SAN ANTONIO DE PADUA","BUENOS AIRES","No identificado","1991","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-01-19","2014-11-10",1146,"MERLO Nº 2","Buenos Aires","Nacional","2014","17","SEDAN 5 PUERTAS","34","PEUGEOT","LZ","207 COMPACT ACTIVE 1.4 N 5P","1","Privado","Física","CIUDAD DE LIBERTAD","BUENOS AIRES","Femenino","1960","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-01-20","2001-06-05",1146,"MERLO Nº 2","Buenos Aires","Nacional","2001","20","PICK-UP","19","FORD","KS","RANGER XL S/C 4X4 D","1","Privado","Física","GENERAL RODRÍGUEZ","BUENOS AIRES","Masculino","1953","ITALIA",100,"06","ITA"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-01-21","1996-01-11",1146,"MERLO Nº 2","Buenos Aires","Importado","1996","22","SEDAN 3 PUERTAS","047","FORD","253","ESCORT XR3","1","Privado","Física","MERLO","BUENOS AIRES","Masculino","1997","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-01-25","2013-01-28",1146,"MERLO Nº 2","Buenos Aires","Nacional","2013","12","SEDAN 4 PUERTAS","08","CHEVROLET","DP","CLASSIC 4P LS A+D SPIRIT 1.4N","1","Privado","Física","MERLO","BUENOS AIRES","No identificado","1994","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-01-27","2012-08-03",1146,"MERLO Nº 2","Buenos Aires","Nacional","2012","12","SEDAN 4 PTAS","17","FIAT","AV","SIENA ATTRACTIVE 1.4 BENZINA","1","Privado","Física","MERLO","BUENOS AIRES","No identificado","1992","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-01-28","2014-04-01",1146,"MERLO Nº 2","Buenos Aires","Nacional","2014","20","PICK-UP","53","VOLKSWAGEN","UK","AMAROK 2.0L TDI 140 CV 4X4 210","1","Privado","Física","PONTEVEDRA","BUENOS AIRES","No identificado","1952","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-01-29","2019-04-08",1146,"MERLO Nº 2","Buenos Aires","Nacional","2019","12","SEDAN 4 PUERTAS","37","RENAULT","2X","NUEVO LOGAN EXPRESSION 1.6","1","Privado","Física","MERLO","BUENOS AIRES","Masculino","1964","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-01-04","2006-01-10",1147,"LOMAS DE ZAMORA Nº 3","Buenos Aires","Protocolo 21","2006","22","SEDAN 3 PTAS","136","VOLKSWAGEN","348","FOX 1.6","1","Privado","Física","LOMAS DE ZAMORA","BUENOS AIRES","Femenino","1988","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-01-05","2018-01-29",1147,"LOMAS DE ZAMORA Nº 3","Buenos Aires","Nacional","2018","17","SEDAN 5 PUERTAS","17","FIAT","AY","PALIO (326) ATTRACTIVE 5P 1.4 8V","1","Privado","Física","BANFIELD","BUENOS AIRES","Masculino","1987","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-01-14","2007-03-14",1147,"LOMAS DE ZAMORA Nº 3","Buenos Aires","Nacional","2007","12","SEDAN 4 PTAS","08","CHEVROLET","BD","CORSA CLASSIC 4P SUPER 1.6N","1","Privado","Física","BANFIELD","BUENOS AIRES","Masculino","1976","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-01-19","2006-10-06",1147,"LOMAS DE ZAMORA Nº 3","Buenos Aires","Protocolo 21","2006","04","RURAL 5 PTAS","044","FIAT","644","PALIO WEEKEND ELX 1.4","1","Privado","Física","LOMAS DE ZAMORA","BUENOS AIRES","Masculino","1980","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-01-20","1999-10-13",1147,"LOMAS DE ZAMORA Nº 3","Buenos Aires","Nacional","1999","22","FURGON","53","VOLKSWAGEN","01","CADDY 1.9 SD    992","1","Privado","Física","VILLA FIORITO","BUENOS AIRES","Masculino","1976","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-01-20","2008-04-18",1147,"LOMAS DE ZAMORA Nº 3","Buenos Aires","Nacional","2008","17","SEDAN 5 PTAS","34","PEUGEOT","FS","206 X-LINE 1.4 5P","1","Privado","Física","BANFIELD","BUENOS AIRES","Femenino","1976","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-01-22","2000-08-04",1147,"LOMAS DE ZAMORA Nº 3","Buenos Aires","Nacional","2000","18","SEDAN 3 PTAS","17","FIAT","60","PALIO S 3P","1","Privado","Física","LOMAS DE ZAMORA","BUENOS AIRES","Masculino","1953","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-01-26","1999-08-18",1147,"LOMAS DE ZAMORA Nº 3","Buenos Aires","Importado","1999","22","SEDAN 3 PTAS","104","PEUGEOT","373","206 XS 1.6","1","Privado","Física","LOMAS DE ZAMORA","BUENOS AIRES","Femenino","1983","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-01-07","1998-05-15",1148,"LOMAS DE ZAMORA Nº 4","Buenos Aires","Nacional","1998","17","SEDAN 5 PTAS","17","FIAT","27","PALIO HLD 5P","1","Privado","Física","LOMAS DE ZAMORA","BUENOS AIRES","Masculino","1939","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-01-11","2003-10-16",1148,"LOMAS DE ZAMORA Nº 4","Buenos Aires","Protocolo 21","2003","30","FURGONETA","044","FIAT","536","FIORINO 1.3 MPI","1","Privado","Física","TURDERA","BUENOS AIRES","Femenino","1970","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-01-29","1997-03-20",1148,"LOMAS DE ZAMORA Nº 4","Buenos Aires","Nacional","1997","18","SEDAN 3 PTAS","31","VOLKSWAGEN","11","GOL GLI","1","Privado","Física","TEMPERLEY. LOMAS DE ZAMORA","BUENOS AIRES","Femenino","1984","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-01-06","2011-08-01",1149,"LA PLATA Nº 06","Buenos Aires","Nacional","2011","20","PICK-UP","68","TOYOTA","40","HILUX 4X4 CABINA DOBLE SRV 3.0 TDI","1","Privado","Física","LA PLATA","BUENOS AIRES","Masculino","1946","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-01-11","2010-05-28",1149,"LA PLATA Nº 06","Buenos Aires","Nacional","2010","20","PICK-UP","68","TOYOTA","28","HILUX 4X4 CABINA DOBLE SRV 3.0 TDI","1","Privado","Física","LA PLATA","BUENOS AIRES","Masculino","1977","ARGENTINA",50,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-01-13","1992-09-22",1149,"LA PLATA Nº 06","Buenos Aires","Importado","1993","11","PICK-UP","136","VOLKSWAGEN","012","SAVEIRO CL","1","Privado","Física","LOS HORNOS","BUENOS AIRES","Masculino","1992","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-01-19","2003-10-23",1149,"LA PLATA Nº 06","Buenos Aires","Protocolo 21","2003","22","SEDAN 3 PTAS","044","FIAT","571","PALIO SX 1.3 MPI","1","Privado","Física","LA PLATA","BUENOS AIRES","Masculino","1988","PARAGUAY",100,"06","PRY"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-01-20","1997-07-21",1149,"LA PLATA Nº 06","Buenos Aires","Importado","1997","05","SEDAN 5 PTAS","024","CHEVROLET","126","CORSA CITY D","1","Privado","Física","CITY BELL","BUENOS AIRES","Masculino","1967","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-01-22","2007-06-15",1149,"LA PLATA Nº 06","Buenos Aires","Protocolo 21","2007","02","SEDAN 4 PUERTAS","047","FORD","718","FIESTA 1.6L AMBIENTE MP3","1","Privado","Física","LA PLATA","BUENOS AIRES","Masculino","1976","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-01-05","2004-07-30",1150,"AVELLANEDA Nº 3","Buenos Aires","Protocolo 21","2004","05","SEDAN 5 PTAS","027","CITROEN","156","XSARA PICASSO 2.0I","1","Privado","Física","GERLI","BUENOS AIRES","Masculino","1977","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-01-04","2014-11-10",1150,"AVELLANEDA Nº 3","Buenos Aires","Protocolo 21","2014","05","SEDAN 5 PUERTAS","104","PEUGEOT","710","208 ACTIVE 1.5 N","1","Privado","Física","AVELLANEDA","BUENOS AIRES","Femenino","1979","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-01-05","2014-08-21",1150,"AVELLANEDA Nº 3","Buenos Aires","Protocolo 21","2014","05","SEDAN 5 PUERTAS","104","PEUGEOT","708","208 FELINE 1.6 N PACK CUIR","1","Privado","Física","PIÑEIRO","BUENOS AIRES","Masculino","1990","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-01-05","1998-01-07",1150,"AVELLANEDA Nº 3","Buenos Aires","Protocolo 21","1998","11","PICK UP","047","FORD","180","F-100 DIESEL","1","Privado","Física","SARANDI","BUENOS AIRES","Masculino","1981","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-01-15","2008-09-03",1150,"AVELLANEDA Nº 3","Buenos Aires","Nacional","2008","22","FURGON","37","RENAULT","US","KANGOO CONFORT 1.5 DCI CD AA DA PKELE 1P","1","Privado","Física","AVELLANEDA","BUENOS AIRES","No identificado","1969","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-01-18","2007-01-15",1150,"AVELLANEDA Nº 3","Buenos Aires","Nacional","2007","12","SEDAN 4 PUERTAS","37","RENAULT","SG","CLIO TRIC CONFORT 1.5 DIE","1","Privado","Física","DOCK SUD","BUENOS AIRES","Masculino","1979","PARAGUAY",100,"06","PRY"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-01-19","2013-08-23",1150,"AVELLANEDA Nº 3","Buenos Aires","Protocolo 21","2013","05","SEDAN 5 PUERTAS","047","FORD","723","FIESTA AMBIENTE PLUS MP3","1","Privado","Física","AVELLANEDA","BUENOS AIRES","Masculino","1976","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-01-20","2006-05-11",1150,"AVELLANEDA Nº 3","Buenos Aires","Protocolo 21","2006","11","PICK UP","024","CHEVROLET","391","S 10 2.8 TDI STD 4X2 CAB.SIMPLE","1","Privado","Física","ISIDRO CASANOVA","BUENOS AIRES","Masculino","1974","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-01-06","1988-01-05",1151,"AVELLANEDA Nº 4","Buenos Aires","Nacional","1988","11","SEDAN 2 PTAS","17","FIAT","50","SPAZIO TR","1","Privado","Física","GERLI","BUENOS AIRES","Masculino","2001","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-01-28","1998-08-06",1151,"AVELLANEDA Nº 4","Buenos Aires","Protocolo 21","1998","02","SEDAN 4 PUERTAS","024","CHEVROLET","275","VECTRA GLS 2.2 MPFI","1","Privado","Física","AVELLANEDA","BUENOS AIRES","Masculino","1980","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-01-08","1993-11-11",1152,"LA MATANZA Nº 04","Buenos Aires","Nacional","1993","11","SEDAN 2 PTAS","17","FIAT","72","UNO SL 1.4","1","Privado","Física","I CASANOVA","BUENOS AIRES","Masculino","1988","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-01-08","1999-01-15",1152,"LA MATANZA Nº 04","Buenos Aires","Nacional","1999","24","TRANSPORTE DE PASAJEROS","29","MERCEDES BENZ","96","BMO390 VS 1621","2","Público","Física","ISIDRO CASANOVA","BUENOS AIRES","Masculino","1975","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-01-11","2011-05-30",1152,"LA MATANZA Nº 04","Buenos Aires","Protocolo 21","2011","04","RURAL 5 PTAS","027","CITROEN","243","C3 AIRCROSS 1.6I 16V SX","1","Privado","Física","GREGORIO DE LAFERRERE","BUENOS AIRES","Femenino","1985","PARAGUAY",100,"06","PRY"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-01-12","2014-11-06",1152,"LA MATANZA Nº 04","Buenos Aires","Protocolo 21","2014","05","SEDAN 5 PUERTAS","136","VOLKSWAGEN","413","GOL TREND 1.6","1","Privado","Física","ISIDRO CASANOVA","BUENOS AIRES","Masculino","1980","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-01-14","2017-08-31",1152,"LA MATANZA Nº 04","Buenos Aires","Importado","2017","21","COUPE","011","AUDI","135","TT COUPE 2.0 T FSI","1","Privado","Jurídica","ISIDRO CASANOVA","BUENOS AIRES","No aplica","2016","No aplica",100,"06",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-01-19","1998-02-06",1152,"LA MATANZA Nº 04","Buenos Aires","Importado","1998","05","SEDAN 5 PTAS","115","ROVER","028","216 SI","1","Privado","Física","I.CASANOVA","BUENOS AIRES","Masculino","1973","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-01-20","2009-07-22",1152,"LA MATANZA Nº 04","Buenos Aires","Nacional","2009","17","SEDAN 5 PTAS","53","VOLKSWAGEN","MK","FOX 1.6 5P 71C","1","Privado","Física","CIUDAD EVITA","BUENOS AIRES","Femenino","1995","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-01-21","2019-08-20",1152,"LA MATANZA Nº 04","Buenos Aires","Nacional","2019","17","SEDAN 5 PUERTAS","37","RENAULT","2M","NUEVO SANDERO EXPRESSION","1","Privado","Física","CIUDAD EVITA","BUENOS AIRES","Masculino","1959","PARAGUAY",100,"06","PRY"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-01-21","2011-07-18",1152,"LA MATANZA Nº 04","Buenos Aires","Protocolo 21","2011","02","SEDAN 4 PTAS","104","PEUGEOT","586","207 COMPACT XS 1.4","1","Privado","Física","ISIDRO CASANOVA","BUENOS AIRES","No identificado","1983","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-01-22","2012-11-23",1152,"LA MATANZA Nº 04","Buenos Aires","Nacional","2012","17","SEDAN 5 PTAS","17","FIAT","AT","PALIO FIRE 5P 1.4 8V BENZ EOBD","1","Privado","Física","ISIDRO CASANOVA","BUENOS AIRES","No identificado","1962","PARAGUAY",100,"06","PRY"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-01-25","2013-07-31",1152,"LA MATANZA Nº 04","Buenos Aires","Importado","2013","05","SEDAN 5 PUERTAS","G89","CHERY","006","QQ CONFORT","1","Privado","Física","ALDO BONZI","BUENOS AIRES","Femenino","1978","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-01-26","1997-09-25",1152,"LA MATANZA Nº 04","Buenos Aires","Importado","1997","05","SEDAN 5 PUERTAS","136","VOLKSWAGEN","142","GOLF GL 1.8","1","Privado","Física","ISIDRO CASANOVA","BUENOS AIRES","Masculino","1979","PARAGUAY",100,"06","PRY"
"COMUNICACIÓN DE RECUPERO","2021-01-26","2011-12-06",1152,"LA MATANZA Nº 04","Buenos Aires","Protocolo 21","2011","05","SEDAN 5 PTAS","112","RENAULT","808","SANDERO PH2 LUXE 1.6 16V","1","Privado","Física","ISIDRO CASANOVA","BUENOS AIRES","Masculino","1978","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-01-29","2010-08-25",1152,"LA MATANZA Nº 04","Buenos Aires","Protocolo 21","2010","02","SEDAN 4 PTAS","044","FIAT","688","LINEA DUALOGIC 1.9 16V","1","Privado","Física","CIUDAD EVITA","BUENOS AIRES","No identificado","1980","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-01-29","2011-09-02",1152,"LA MATANZA Nº 04","Buenos Aires","Protocolo 21","2011","22","SEDAN 3 PTAS","136","VOLKSWAGEN","348","FOX 1.6","1","Privado","Física","ISIDRO CASANOVA","BUENOS AIRES","Masculino","1993","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-01-29","1999-05-06",1152,"LA MATANZA Nº 04","Buenos Aires","Importado","1999","22","SEDAN 3 PTAS","136","VOLKSWAGEN","214","GOL PLUS 1.6D","1","Privado","Física","VIRREY DEL PINO","BUENOS AIRES","Femenino","1975","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-01-29","2005-06-09",1152,"LA MATANZA Nº 04","Buenos Aires","Protocolo 21","2005","22","SEDAN 3 PTAS","136","VOLKSWAGEN","274","GOL 1.6","1","Privado","Física","I CASANOVA","BUENOS AIRES","Masculino","1971","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-01-08","2016-12-30",1153,"LA MATANZA Nº 05","Buenos Aires","Nacional","2016","12","SEDAN 4 PUERTAS","08","CHEVROLET","DX","CLASSIC 4 P LS ABS+AIRBAG 1.4N","1","Privado","Física","ISIDRO CASANOVA","BUENOS AIRES","Masculino","1955","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-01-11","2016-12-21",1153,"LA MATANZA Nº 05","Buenos Aires","Nacional","2016","20","PICK-UP","53","VOLKSWAGEN","YV","AMAROK 2.0L TDI 180 CV 4X4 080","1","Privado","Jurídica","ISIDRO CASANOVA","BUENOS AIRES","No aplica","2012","No aplica",100,"06",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-01-12","1997-09-12",1153,"LA MATANZA Nº 05","Buenos Aires","Nacional","1997","12","SEDAN 5 PUERTAS","19","FORD","63","ESCORT CLX 1.8 I (5  P)","1","Privado","Física","ISIDRO CASANOVA","BUENOS AIRES","Masculino","1984","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-01-14","2007-12-26",1153,"LA MATANZA Nº 05","Buenos Aires","Protocolo 21","2007","22","SEDAN 3 PTAS","136","VOLKSWAGEN","274","GOL 1.6","1","Privado","Física","ISIDRO CASANOVA","BUENOS AIRES","Masculino","1983","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-01-19","2019-01-22",1153,"LA MATANZA Nº 05","Buenos Aires","Nacional","2019","20","PICK-UP","53","VOLKSWAGEN","7U","AMAROK DC 2.0L TDI 180CV HIGHLINE 4X2 AUT EU5","1","Privado","Física","CIUDAD EVITA","BUENOS AIRES","Masculino","1975","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-01-19","2008-09-10",1153,"LA MATANZA Nº 05","Buenos Aires","Protocolo 21","2008","05","SEDAN 5 PTAS","112","RENAULT","593","SCENIC 2.0L LUXE","1","Privado","Física","ISIDRO CASANOVA","BUENOS AIRES","No identificado","1982","ARGENTINA",50,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-01-20","2006-09-08",1153,"LA MATANZA Nº 05","Buenos Aires","Protocolo 21","2006","22","SEDAN 3 PTAS","047","FORD","560","KA 1.6","1","Privado","Física","ISIDRO CASANOVA-LA MATANZA","BUENOS AIRES","No identificado","1976","No identificado",100,"06",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-01-21","2012-04-11",1153,"LA MATANZA Nº 05","Buenos Aires","Nacional","2012","12","SEDAN 4 PUERTAS","08","CHEVROLET","DK","CLASSIC 4 PTAS LT SPIRIT 1.4N","1","Privado","Física","GREGORIO DE LAFERRERE","BUENOS AIRES","Femenino","1986","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-01-22","2018-05-17",1153,"LA MATANZA Nº 05","Buenos Aires","Protocolo 21","2018","02","SEDAN 4 PUERTAS","024","CHEVROLET","705","PRISMA JOY 4P 1.4 N LS MT","1","Privado","Física","ISIDRO CASANOVA","BUENOS AIRES","Masculino","1995","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-01-22","2003-12-03",1153,"LA MATANZA Nº 05","Buenos Aires","Protocolo 21","2003","22","SEDAN 3 PUERTAS","136","VOLKSWAGEN","283","GOL 1.9 SD","1","Privado","Física","ISIDRO CASANOVA","BUENOS AIRES","No identificado","1992","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-01-25","2012-08-23",1153,"LA MATANZA Nº 05","Buenos Aires","Nacional","2012","17","SEDAN 5 PTAS","08","CHEVROLET","DM","AGILE 5P LT SPIRIT 1.4","1","Privado","Física","ISIDRO CASANOVA","BUENOS AIRES","No identificado","1984","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-01-27","2005-01-28",1153,"LA MATANZA Nº 05","Buenos Aires","Protocolo 21","2005","05","SEDAN 5 PTAS","127","SUZUKI","706","FUN 1.4","1","Privado","Física","ISIDRO CASANOVA","BUENOS AIRES","Femenino","1966","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-01-29","2010-01-22",1153,"LA MATANZA Nº 05","Buenos Aires","Protocolo 21","2010","02","SEDAN 4 PUERTAS","136","VOLKSWAGEN","426","VOYAGE 1.6","1","Privado","Física","ISIDRO CASANOVA","BUENOS AIRES","Femenino","1986","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-01-29","2013-02-05",1153,"LA MATANZA Nº 05","Buenos Aires","Nacional","2013","22","FURGON VID C/ASIENTOS","34","PEUGEOT","LJ","PARTNER CONFORT HDI 1.6","1","Privado","Física","ISIDRO CASANOVA","BUENOS AIRES","Masculino","1969","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-01-04","2013-09-23",1154,"LA MATANZA Nº 06","Buenos Aires","Protocolo 21","2013","30","FURGONETA","044","FIAT","591","FIORINO FIRE 1242 MPI 8V","1","Privado","Física","VILLA LUZURIAGA","BUENOS AIRES","Masculino","1985","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-01-05","1995-03-14",1154,"LA MATANZA Nº 06","Buenos Aires","Nacional","1995","12","SEDAN 4 PTAS","53","VOLKSWAGEN","10","SENDA NAFTA","1","Privado","Física","VILLA LUZURIAGA","BUENOS AIRES","Masculino","1976","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-01-05","1995-06-20",1154,"LA MATANZA Nº 06","Buenos Aires","Nacional","1995","12","SEDAN 4 PTAS","34","PEUGEOT","03","504 XS TF","1","Privado","Física","SAN JUSTO","BUENOS AIRES","Masculino","1962","URUGUAY",100,"06","URY"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-01-07","2017-03-09",1154,"LA MATANZA Nº 06","Buenos Aires","Nacional","2017","17","SEDAN 5 PUERTAS","17","FIAT","AY","PALIO (326) ATTRACTIVE 5P 1.4 8V","1","Privado","Física","SAN JUSTO","BUENOS AIRES","Femenino","1970","ARGENTINA",100,"06","ARG"
